len, freq, err, condition, pred
2, 0.45, 0.0251179417261039, duration<=376.5 & housing_yes>0.5, 0.0257826887661142
1, 0.402, 0.0208519030242912, duration<=149, 0.0213058419243986
4, 0.001, 0, duration>149 & pdays>144 & housing_yes>0.5 & month_aug>0.5, 1
1, 0.37, 0.0161720972113299, duration<=138, 0.0164424514200299
3, 0, 0, campaign>1.5 & job_management>0.5 & month_dec>0.5, 1
1, 0.86, 0.0943431105964579, age<=53, 0.105466237942122
1, 0.14, 0.146229436485494, age>53, 0.177865612648221
1, 0.796, 0.109179483860935, balance>16, 0.124739402362752
1, 0.474, 0.107122178567181, age<=38.5, 0.122008172796264
1, 0.526, 0.0977647098132246, age>38.5, 0.109826589595376
1, 0.64, 0.0922030718199743, balance<=790.5, 0.102763385146805
1, 0.025, 0.0424691358024691, job_housemaid>0.5, 0.0444444444444444
2, 0.666, 0.0428389311376254, duration<=257 & month_mar<=0.5, 0.0448504983388704
3, 0.001, 0, balance<=790.5 & duration>257 & pdays>373.5, 1
1, 0.397, 0.0204409848283437, duration<=147.5, 0.0208768267223382
1, 0.36, 0.119289940828402, balance>790.5, 0.138461538461538
3, 0, 0, balance>790.5 & duration>1109.5 & month_feb>0.5, 1
3, 0.002, 0, duration>173.5 & pdays<=87.5 & month_mar>0.5, 1
4, 0.001, 0, day<=12.5 & pdays>87.5 & pdays<=262.5 & month_mar>0.5, 0
3, 0, 0, day<=12.5 & pdays>262.5 & month_mar>0.5, 1
1, 0.928, 0.106143154443953, balance>-65, 0.120715350223547
3, 0.001, 0, duration>260.5 & marital_married<=0.5 & month_mar>0.5, 1
4, 0, 0, day>12.5 & duration>270.5 & marital_married>0.5 & month_mar>0.5, 0
1, 0.808, 0.0575250980369636, duration<=365.5, 0.0612803834303321
2, 0.411, 0.0467417156979446, day>16.5 & duration<=365.5, 0.0491582491582492
2, 0.285, 0.0162479541309791, duration<=365.5 & contact_cellular<=0.5, 0.0165208940719145
2, 0.489, 0.0405774202815283, duration<=365.5 & campaign>1.5, 0.0423728813559322
1, 0.367, 0.119356945855712, balance>758.5, 0.13855421686747
3, 0, 0, duration>365.5 & contact_cellular<=0.5 & month_dec>0.5, 1
3, 0.001, 0, age>74.5 & day<=12 & duration>365.5, 1
2, 0.329, 0.0860704406579827, housing_no<=0.5 & contact_cellular>0.5, 0.0951178451178451
1, 0.206, 0.014547092473312, duration<=90, 0.0147651006711409
1, 0.287, 0.016109421928193, duration<=113.5, 0.0163776493256262
1, 0.713, 0.131352086431649, duration>113.5, 0.155546935608999
1, 0.836, 0.0862188206406932, pdays<=61, 0.0953011250827267
1, 0.964, 0.101578348472984, balance<=6905, 0.114744693057946
1, 0.899, 0.0689170177514793, duration<=524.5, 0.0744615384615385
3, 0.23, 0.0324835816679613, balance<=66.5 & duration<=524.5 & pdays<=397.5, 0.0336134453781513
2, 0.231, 0.0324459856575171, balance<=66.5 & duration<=524.5, 0.0335731414868106
3, 0.001, 0, balance<=66.5 & balance>60 & duration>524.5, 1
2, 0.046, 0.0670634344607345, housing_yes>0.5 & month_apr>0.5, 0.072289156626506
2, 0.001, 0, age>63.5 & housing_yes>0.5, 1
1, 0.01, 0.212191358024691, day<=1.5, 0.305555555555556
1, 0.297, 0.0155638723634397, duration<=116.5, 0.0158139534883721
1, 0.99, 0.100762382572329, day>1.5, 0.113687150837989
1, 0.703, 0.132907294010653, duration>116.5, 0.157811885084612
1, 0.156, 0.0852764781413955, month_jul>0.5, 0.0941385435168739
1, 0.044, 0.244375, duration>784.5, 0.575
1, 0.602, 0.0864156086230772, campaign>1.5, 0.0955443270555811
2, 0.108, 0.0813137755102041, campaign>1.5 & month_jul>0.5, 0.0892857142857143
1, 0.218, 0.108662073385675, job_management>0.5, 0.124050632911392
1, 0.556, 0.096610199637167, age>37.5, 0.108349900596421
1, 0.889, 0.0680564649001697, duration<=499.5, 0.0734516028633676
3, 0, 0, duration>499.5 & campaign<=3.5 & month_dec>0.5, 0
4, 0.001, 0, age<=72.5 & campaign>3.5 & job_management<=0.5 & month_dec>0.5, 0
2, 0.001, 0, age>72.5 & month_dec>0.5, 1
1, 0.327, 0.0150090230512611, duration<=124.5, 0.0152413209144793
1, 0.673, 0.137286070270567, duration>124.5, 0.164271047227926
3, 0, 0, duration>124.5 & contact_unknown>0.5 & month_oct>0.5, 1
1, 0.858, 0.0639695447297743, duration<=440.5, 0.0686875201547888
3, 0.006, 0.0433884297520661, duration<=719.5 & pdays>282 & loan_yes>0.5, 0.0454545454545455
1, 0.847, 0.0974360281591716, balance<=2344.5, 0.109405617243632
1, 0.196, 0.128974409839318, age<=31.5, 0.152112676056338
1, 0.804, 0.0952961075857483, age>31.5, 0.106675843083276
1, 0.631, 0.0426997552003601, duration<=233, 0.0446976336546889
3, 0, 0, duration>233 & contact_telephone>0.5 & month_mar>0.5, 1
1, 0.731, 0.0982745704678396, age<=47.5, 0.11048051456678
3, 0.001, 0, age>47.5 & day>12.5 & month_mar>0.5, 0
2, 0.291, 0.0204371887703481, duration<=395.5 & contact_cellular<=0.5, 0.0208728652751423
3, 0.001, 0, age<=29.5 & previous<=3.5 & month_nov>0.5, 1
3, 0.001, 0, age<=29.5 & previous>3.5 & month_nov>0.5, 0
1, 0.994, 0.10235076144034, balance>-813.5, 0.115748469671675
4, 0.001, 0, day<=16.5 & duration>395.5 & marital_married<=0.5 & month_nov>0.5, 1
3, 0.029, 0.0937868480725624, duration<=566.5 & marital_married<=0.5 & month_nov>0.5, 0.104761904761905
4, 0.002, 0.122448979591837, day<=19.5 & duration>566.5 & marital_married<=0.5 & month_nov>0.5, 0.142857142857143
1, 0.355, 0.0948303766784057, day>19.5, 0.106084243369735
1, 0.036, 0.141457845081425, day<=2.5, 0.170542635658915
1, 0.964, 0.100667734776941, day>2.5, 0.113564668769716
1, 0.885, 0.09024990234375, previous<=1.5, 0.1003125
4, 0, 0, age<=55 & previous<=1.5 & marital_married>0.5 & month_dec>0.5, 1
1, 0.109, 0.153821502964269, age>55, 0.189873417721519
1, 0.591, 0.038606497771625, duration<=215.5, 0.0402245088868101
1, 0.409, 0.174170193052455, duration>215.5, 0.224627875507442
4, 0.001, 0, pdays<=106.5 & previous>1.5 & job_blue_collar>0.5 & marital_married>0.5, 0
1, 0.977, 0.0964567282596009, age<=62.5, 0.108154020385051
4, 0, 0, age>62.5 & previous>1.5 & previous<=18.5 & month_aug>0.5, 0
2, 0, 0, age>62.5 & previous>18.5, 1
2, 0.252, 0.0708631502000616, age<=60.5 & balance<=66.5, 0.0767543859649123
3, 0.228, 0.0293847566574839, balance<=66.5 & duration<=520.5 & month_sep<=0.5, 0.0303030303030303
2, 0.231, 0.0324459856575171, balance<=66.5 & duration<=520.5, 0.0335731414868106
4, 0, 0, balance<=66.5 & day>29.5 & duration>520.5 & job_management>0.5, 1
2, 0.062, 0.0983828020988331, contact_telephone>0.5 & month_sep<=0.5, 0.110619469026549
2, 0.001, 0, duration>520.5 & month_sep>0.5, 1
2, 0.046, 0.0670634344607345, housing_no<=0.5 & month_apr>0.5, 0.072289156626506
1, 0.269, 0.112727084519435, age>47.5, 0.129496402877698
3, 0.009, 0.0312174817898023, pdays>185.5 & education_secondary>0.5 & month_apr>0.5, 0.032258064516129
1, 0.999, 0.102144735910712, duration<=1800.5, 0.115480476322348
1, 0.999, 0.10185808187982, age<=89.5, 0.115107913669065
1, 0.001, 0, age>89.5, 1
1, 0.645, 0.106224516094924, day<=19.5, 0.120822622107969
3, 0.321, 0.0745264765897828, campaign>1.5 & marital_single<=0.5 & education_tertiary<=0.5, 0.0811044003451251
1, 0.024, 0.236479177934018, duration>980, 0.616279069767442
3, 0.008, 0, campaign>7.5 & marital_single>0.5 & education_tertiary<=0.5, 0
3, 0.002, 0, day<=1.5 & duration<=225.5 & education_tertiary>0.5, 0
3, 0.001, 0, duration>225.5 & campaign>1.5 & month_mar>0.5, 1
1, 0.419, 0.0805776205957909, balance<=293.5, 0.0883905013192612
1, 0.829, 0.0608316023731439, duration<=395.5, 0.0650650650650651
1, 0.581, 0.116948752834467, balance>293.5, 0.135238095238095
3, 0.04, 0.046554843757641, day<=7.5 & duration<=916.5 & month_feb>0.5, 0.048951048951049
3, 0.001, 0, duration>916.5 & marital_married<=0.5 & month_feb>0.5, 1
1, 0.717, 0.0945031485135527, age>33.5, 0.105669109139992
1, 0.111, 0.247658688865765, duration>499.5, 0.451612903225806
1, 0.935, 0.101335259790151, pdays<=259.5, 0.114429331756357
3, 0, 0, pdays>259.5 & previous<=1.5 & month_jul>0.5, 1
4, 0, 0, age<=60 & previous<=1.5 & marital_married>0.5 & month_dec>0.5, 1
1, 0.028, 0.2436, age>60, 0.42
1, 0.863, 0.0953393121301775, pdays<=102.5, 0.106730769230769
1, 0.137, 0.142002959157128, pdays>102.5, 0.171370967741935
1, 0.598, 0.109591629406342, day<=18, 0.125288950531669
3, 0.051, 0.0364061358655953, day>18 & marital_married>0.5 & month_jul>0.5, 0.0378378378378378
1, 0.593, 0.0886919762444238, balance<=646.5, 0.0983682983682984
1, 0.407, 0.120918311465584, balance>646.5, 0.140720598232495
2, 0.246, 0.00782074304033764, duration<=146 & marital_married>0.5, 0.00788288288288288
1, 0.605, 0.146127038698622, duration>146, 0.177706715395158
1, 0.946, 0.082861916276604, duration<=719.5, 0.0911747516072472
1, 0.994, 0.0999407170988405, duration<=1435, 0.112625139043382
2, 0.001, 0, duration>1435 & loan_yes>0.5, 1
1, 0.716, 0.0964534715536704, balance<=1129, 0.108149864812669
2, 0.454, 0.0260630965800799, duration<=172 & education_unknown<=0.5, 0.0267802799756543
2, 0.003, 0.138888888888889, duration>172 & month_mar>0.5, 0.833333333333333
1, 0.284, 0.116316134286627, balance>1129, 0.134371957156767
3, 0, 0, pdays<=294.5 & pdays>277 & job_self_employed>0.5, 1
1, 0.159, 0.00346616257088847, duration<=77.5, 0.00347826086956522
2, 0.245, 0.0177325744335003, duration<=113.5 & education_primary<=0.5, 0.018058690744921
3, 0.001, 0, previous>6.5 & education_primary<=0.5 & contact_cellular<=0.5, 0
1, 0.008, 0.204081632653061, age<=22.5, 0.285714285714286
1, 0.992, 0.101212203691482, age>22.5, 0.114269788182832
1, 0.999, 0.101882605705678, age<=84.5, 0.115139773041794
2, 0, 0, age>84.5 & education_primary>0.5, 1
3, 0, 0, duration>1549 & duration<=1956 & education_primary>0.5, 1
2, 0.001, 0, duration>1956 & campaign<=4.5, 0
2, 0.001, 0, duration>1549 & campaign>4.5, 1
1, 0.509, 0.0289978142722117, duration<=183, 0.0298913043478261
2, 0.001, 0, pdays>396.5 & pdays<=451, 1
1, 0.491, 0.162615846420745, duration>183, 0.204391891891892
3, 0, 0, day<=12.5 & previous>1.5 & month_mar>0.5, 0
1, 0.363, 0.0164871170434265, duration<=136, 0.0167682926829268
1, 0.444, 0.109141112306516, age<=37.5, 0.124688279301746
2, 0, 0, duration>787 & month_oct>0.5, 1
4, 0, 0, balance<=771.5 & day>15.5 & duration>338.5 & month_oct>0.5, 0
4, 0.001, 0, balance>771.5 & day>15.5 & duration>338.5 & month_oct>0.5, 1
3, 0, 0, day<=3.5 & duration>395.5 & month_nov>0.5, 1
1, 0.941, 0.0998551334505199, day>3.5, 0.112514688601645
1, 0.956, 0.0854086600876641, duration<=800.5, 0.0943014174139427
1, 0.044, 0.243819469166568, duration>800.5, 0.578616352201258
1, 0.992, 0.101212203691482, age>22, 0.114269788182832
2, 0.056, 0.0811685128908931, job_admin>0.5 & marital_married>0.5, 0.0891089108910891
1, 0.281, 0.201946176806038, duration>289.5, 0.280788177339901
3, 0.002, 0, age>62.5 & balance<=2472 & month_aug>0.5, 0
4, 0, 0, age>62.5 & balance>2472 & previous>1.5 & month_aug>0.5, 1
2, 0, 0, duration>1611 & campaign<=1.5, 1
2, 0.418, 0.0801775666191531, campaign>1.5 & education_tertiary<=0.5, 0.0879048248512888
1, 0.412, 0.0807423089050043, balance<=284.5, 0.0885906040268456
1, 0.588, 0.116427972802794, balance>284.5, 0.134524929444967
4, 0.001, 0, age<=34.5 & duration>953.5 & campaign>1.5 & job_management>0.5, 1
1, 0.675, 0.0951685505080909, age>34.5, 0.106513723883654
3, 0, 0, campaign>1.5 & job_technician>0.5 & month_dec>0.5, 0
2, 0.227, 0.0307019631171921, balance<=66.5 & duration<=473.5, 0.0317073170731707
3, 0.084, 0.00980296049406921, balance<=66.5 & duration<=473.5 & contact_cellular<=0.5, 0.0099009900990099
3, 0, 0, age>60.5 & balance<=66.5 & education_primary>0.5, 0
2, 0.228, 0.0327492099971273, balance<=66.5 & duration<=494.5, 0.0338983050847458
4, 0.001, 0, age<=40.5 & balance<=66.5 & day>29.5 & duration>473.5, 1
1, 0.452, 0.0988710612681655, age>40.5, 0.111246943765281
4, 0.001, 0, duration>296.5 & duration<=331.5 & housing_no>0.5 & month_apr>0.5, 1
2, 0, 0, age<=29.5 & duration>1523.5, 1
3, 0, 0, age<=29.5 & duration>723.5 & month_aug>0.5, 0
2, 0.584, 0.0872980200483762, age>29.5 & balance<=913.5, 0.0966366650876362
3, 0.001, 0, balance>1129 & balance<=2276.5 & month_mar>0.5, 0
3, 0, 0, age>74.5 & balance>1129 & month_mar>0.5, 0
3, 0, 0, balance>2276.5 & balance<=2519 & month_mar>0.5, 1
1, 1, 0.102259182100094, duration<=2185.5, 0.115629322268326
1, 0.013, 0.24609375, age>69.5, 0.4375
3, 0.003, 0, balance<=1328.5 & previous>2.5 & contact_cellular<=0.5, 0
1, 0.252, 0.115179637579962, balance>1328.5, 0.132821075740944
1, 0, 0, duration>2185.5, 0
1, 0.251, 0.0162293457068479, duration<=102.5, 0.0165016501650165
2, 0, 0, age<=22.5 & duration>881, 0
3, 0.002, 0, day<=3.5 & contact_cellular>0.5 & month_jul>0.5, 0
1, 0.846, 0.0628072875595473, duration<=419, 0.0673422687152664
1, 0.954, 0.101607561436673, balance<=5825, 0.114782608695652
3, 0, 0, balance>5825 & pdays>55.5 & month_jun>0.5, 0
1, 0.98, 0.0992772238397833, age>24, 0.111769686706181
3, 0.004, 0.177514792899408, duration>419 & contact_cellular>0.5 & month_jun>0.5, 0.769230769230769
1, 0.989, 0.0991034807617924, age<=71.5, 0.111545988258317
2, 0.105, 0.0793005540166205, loan_yes>0.5 & contact_cellular>0.5, 0.0868421052631579
3, 0, 0, balance<=219.5 & duration<=1435 & duration>1403.5, 1
3, 0.001, 0, balance>752 & duration<=1435 & duration>1403.5, 0
1, 0.504, 0.0287593638430646, duration<=181.5, 0.0296377607025247
2, 0.13, 0.0483589597955292, duration<=605.5 & education_primary>0.5, 0.0509554140127389
1, 0.778, 0.0978112246033561, balance<=1539.5, 0.109886201991465
3, 0.001, 0, balance>1539.5 & duration>605.5 & education_primary>0.5, 1
1, 0.464, 0.0260984542299491, duration<=167.5, 0.0268176400476758
1, 0.029, 0.0453514739229025, month_jan>0.5, 0.0476190476190476
1, 0.53, 0.0312804113600259, duration<=192.5, 0.032325338894682
1, 0.99, 0.102079272300365, balance<=15217, 0.115395361832914
1, 0.913, 0.100957208448118, pdays<=187.5, 0.113939393939394
1, 0.087, 0.115245954174011, pdays>187.5, 0.132911392405063
2, 0, 0, day<=2.5 & month_dec>0.5, 1
3, 0.001, 0, day<=8 & day>6 & month_dec>0.5, 0
4, 0, 0, age<=31.5 & day<=12.5 & campaign>2.5 & month_mar>0.5, 1
3, 0.001, 0, previous>2.5 & month_mar>0.5 & poutcome_success<=0.5, 0
2, 0.001, 0, month_mar>0.5 & poutcome_success>0.5, 1
2, 0.272, 0.0140252164716769, duration<=334.5 & contact_cellular<=0.5, 0.0142276422764228
1, 0.091, 0.132745638200184, day<=4.5, 0.157575757575758
1, 0.777, 0.054309434615573, duration<=334.5, 0.0576307363927428
3, 0.001, 0, age<=25.5 & day<=9.5 & month_feb>0.5, 1
1, 0.803, 0.10524373505546, day<=24.5, 0.119531519118154
1, 0.067, 0.145172668637463, month_apr>0.5, 0.176229508196721
4, 0.001, 0, day<=24.5 & day>20.5 & duration>334.5 & month_apr>0.5, 1
1, 0.197, 0.0896632170726382, day>24.5, 0.0995792426367461
3, 0.08, 0.0981688466111772, month_apr<=0.5 & month_jan<=0.5 & poutcome_failure>0.5, 0.110344827586207
4, 0.001, 0, day>24.5 & duration>334.5 & housing_no<=0.5 & month_apr>0.5, 1
3, 0.002, 0.109375, day>24.5 & duration>334.5 & month_apr>0.5, 0.875
1, 0.782, 0.0981536424000048, balance<=1583.5, 0.11032531824611
1, 0.001, 0, duration>1986, 0
2, 0.001, 0, pdays>373.5 & month_feb>0.5, 1
1, 0.218, 0.116422736993996, balance>1583.5, 0.134517766497462
1, 0.944, 0.09919570469854, month_feb<=0.5, 0.111664712778429
1, 0.83, 0.101459342450358, job_technician<=0.5, 0.114590273151233
3, 0, 0, day<=8 & campaign>9 & month_mar>0.5, 1
2, 0.025, 0.0415879017013233, balance<=1129 & campaign>9, 0.0434782608695652
1, 0.282, 0.0164205402943481, duration<=111.5, 0.0166994106090373
1, 0.215, 0.0151670701221572, duration<=92.5, 0.0154043645699615
1, 0.707, 0.0999119107541625, age<=46.5, 0.112587959343237
1, 0.293, 0.107775486794287, age>46.5, 0.122873345935728
2, 0.299, 0.0225715027623932, duration<=436.5 & contact_cellular<=0.5, 0.0231053604436229
3, 0.001, 0, duration>436.5 & contact_cellular<=0.5 & poutcome_failure>0.5, 0
1, 0.086, 0.0951196670135276, month_nov>0.5, 0.106451612903226
1, 0.987, 0.102112451316994, balance<=12976, 0.115438498178762
1, 0.013, 0.111362607514713, balance>12976, 0.127659574468085
2, 0.001, 0, balance>12976 & month_feb>0.5, 0
2, 0.001, 0, balance>12976 & pdays>180.5, 0
3, 0.001, 0, duration>712 & pdays>311.5 & previous>3.5, 0
2, 0.147, 0.0343765510104228, duration<=719.5 & loan_yes>0.5, 0.0356472795497186
1, 0.054, 0.247847805292805, duration>719.5, 0.54639175257732
4, 0.001, 0, day>17.5 & duration>719.5 & loan_yes>0.5 & contact_cellular>0.5, 1
1, 0.571, 0.0358810277305829, duration<=206.5, 0.037270087124879
1, 0.998, 0.101980816561779, age>20.5, 0.115267387087836
1, 0.47, 0.0263266435986159, duration<=170.5, 0.0270588235294118
2, 0.001, 0, duration>1441 & month_jan>0.5, 1
2, 0.275, 0.0138723769601778, duration<=340.5 & contact_cellular<=0.5, 0.014070351758794
1, 0.84, 0.0945521332937556, age<=52.5, 0.105731225296443
1, 0.16, 0.139271700356718, age>52.5, 0.167241379310345
1, 0.101, 0.0952029024455791, poutcome_failure>0.5, 0.10655737704918
3, 0.002, 0, day>29.5 & duration>340.5 & month_apr>0.5, 1
1, 0.504, 0.115126128048111, day<=16, 0.132748217224355
1, 0.299, 0.0589477143255679, month_may>0.5, 0.062904717853839
4, 0, 0, age<=30.5 & day<=12.5 & campaign>2.5 & month_mar>0.5, 1
1, 0.8, 0.0574203520951529, duration<=354.5, 0.0611610228058051
3, 0, 0, age>60.5 & balance<=56.5 & education_primary>0.5, 0
1, 0.063, 0.100646440761999, contact_telephone>0.5, 0.11353711790393
1, 0.165, 0.00500822035043467, duration<=79.5, 0.00503355704697987
1, 0.752, 0.110750297361592, balance>56.5, 0.126838235294118
3, 0.001, 0, day<=8 & day>4.5 & month_dec>0.5, 0
1, 0.868, 0.0654285163698324, duration<=464.5, 0.0703821656050955
1, 0.999, 0.102095571018608, duration<=1894, 0.115416551342375
2, 0, 0, duration>1894 & education_primary<=0.5, 0
1, 0.858, 0.105325377454153, education_primary<=0.5, 0.119638826185102
2, 0.001, 0, day<=16.5 & month_jan>0.5, 0
1, 0.535, 0.0319650297110853, duration<=194.5, 0.0330578512396694
1, 0.997, 0.101248951405578, duration<=1549, 0.114317425083241
3, 0.001, 0, duration>605.5 & education_primary>0.5 & month_feb>0.5, 0
3, 0.002, 0, day<=14.5 & duration<=1549 & duration>1356.5, 1
3, 0.001, 0, day>14.5 & duration>1356.5 & education_primary>0.5, 0
1, 0.059, 0.137838198647205, day<=3.5, 0.165094339622642
1, 0.952, 0.0845403196777797, duration<=759.5, 0.0932326459483009
1, 0.048, 0.246316281867085, duration>759.5, 0.560693641618497
3, 0.001, 0, campaign<=1.5 & month_jul>0.5 & poutcome_other>0.5, 0
3, 0.001, 0, campaign>1.5 & month_jul>0.5 & poutcome_other>0.5, 1
1, 0.991, 0.0993676477549027, age<=73.5, 0.111886160714286
3, 0.001, 0, age>73.5 & day<=15.5 & month_oct>0.5, 0
1, 0.721, 0.0965020211342972, balance<=1161.5, 0.108211818879509
2, 0.467, 0.0236854567972122, duration<=172 & job_student<=0.5, 0.0242747187685021
3, 0, 0, balance>1161.5 & balance<=1463 & month_mar>0.5, 0
1, 0.301, 0.0153530847571753, duration<=117.5, 0.0155963302752294
1, 0.279, 0.116521909616704, balance>1161.5, 0.134653465346535
3, 0, 0, balance>1161.5 & pdays>195.5 & month_mar>0.5, 1
1, 0.702, 0.0965458180916362, balance<=1054.5, 0.108267716535433
1, 0.298, 0.115237317063059, balance>1054.5, 0.132899628252788
1, 0.444, 0.083200279500393, balance<=329, 0.091588785046729
1, 0.556, 0.116598885147106, balance>329, 0.1347588264545
1, 0.743, 0.102884374778557, day>8, 0.116443452380952
1, 0.192, 0.225628073081103, duration>365.5, 0.343884892086331
1, 0.836, 0.0861933031016261, pdays<=68, 0.0952695997353622
1, 0.164, 0.171164996914537, pdays>68, 0.219224283305228
3, 0.001, 0, duration>1200.5 & education_primary<=0.5 & month_jan>0.5, 1
1, 0.013, 0.2117202268431, age<=23.5, 0.304347826086957
1, 0.056, 0.148476547481738, month_feb>0.5, 0.181372549019608
1, 0.006, 0.0415879017013233, job_unknown>0.5, 0.0434782608695652
1, 0.996, 0.10086937326755, duration<=1478.5, 0.113825652415325
2, 0.001, 0, duration<=1463.5 & duration>1435, 1
3, 0, 0, duration>1478.5 & duration<=1637.5 & job_technician>0.5, 1
3, 0.001, 0, balance<=242.5 & day>5.5 & duration>1478.5, 1
2, 0.002, 0.1875, age>73 & balance<=66.5, 0.25
2, 0, 0, age>60.5 & job_self_employed>0.5, 1
1, 0.818, 0.094884387738915, age<=51.5, 0.106152805949966
1, 0.182, 0.133073419499081, age>51.5, 0.158054711246201
3, 0.002, 0, balance<=66.5 & education_tertiary>0.5 & contact_telephone>0.5, 0
3, 0, 0, balance>7486 & job_admin<=0.5 & month_mar>0.5, 0
1, 0.025, 0.243207342108441, age>61.5, 0.417582417582418
3, 0.001, 0, duration<=762 & duration>731 & job_admin>0.5, 1
1, 0.111, 0.10369375, job_admin>0.5, 0.1175
1, 0.985, 0.102046094007792, balance<=11809, 0.115352231265787
4, 0.001, 0, age<=31.5 & balance>7096 & duration>395.5 & marital_married<=0.5, 0
2, 0, 0, balance>11809 & balance<=11841.5, 1
